Average_Perplexity Score: 60.869935999999946
the project gutenberg ebook <PUN> pride and prejudice <PUN> by jane austen <PUN> edited by r <PUN>    PP Score = 13.235
if you and miss bennet will defer yours till i am out of the room <PUN> i shall be very thankful <PUN> and then you may say whatever you like of me <PUN>    PP Score = 4.878
<PUN> <PUN> what you ask <PUN> <PUN> said elizabeth <PUN> <PUN> is no sacrifice on my side <PUN> and mr <PUN>    PP Score = 4.076
darcy had much better finish his letter <PUN>    PP Score = 8.774
darcy took her advice <PUN> and did finish his letter <PUN>    PP Score = 6.320
when that business was over <PUN> he applied to miss bingley and elizabeth for the indulgence of some music <PUN>    PP Score = 5.140
miss bingley moved with alacrity to the piano <PUN> forte <PUN> and after a polite request that elizabeth would lead the way <PUN> which the other as politely and more earnestly negatived <PUN> she seated herself <PUN>    PP Score = 5.381
mrs <PUN>    PP Score = 98.604
darcy <PUN> s eyes were fixed on her <PUN>    PP Score = 4.392
she hardly knew how to suppose that she could be an object of admiration to so great a man <PUN> and yet that he should look at her because he disliked her <PUN> was still more strange <PUN>    PP Score = 6.070
the supposition did not pain her <PUN>    PP Score = 13.930
she liked him too little to care for his approbation <PUN>    PP Score = 7.590
after playing some italian songs <PUN> miss bingley varied the charm by a lively scotch air <PUN> and soon afterwards mr <PUN>    PP Score = 22.476
darcy <PUN> drawing near elizabeth <PUN> said to her <PUN> <PUN> <PUN> do not you feel a great inclination <PUN> miss bennet <PUN> to seize such an opportunity of dancing a reel <PUN>    PP Score = 7.055
<PUN> she smiled <PUN> but made no answer <PUN>    PP Score = 7.031
<PUN> oh <PUN>    PP Score = 22.402
<PUN> said she <PUN> <PUN> i heard you before <PUN> but i could not immediately determine what to say in reply <PUN>    PP Score = 5.889
i have therefore made up my mind to tell you <PUN> that i do not want to dance a reel at all <PUN> <PUN> and now despise me if you dare <PUN>    PP Score = 5.253
<PUN> <PUN> indeed i do not dare <PUN>    PP Score = 9.721
<PUN> elizabeth <PUN> having rather expected to affront him <PUN> was amazed at his gallantry <PUN> but there was a mixture of sweetness and archness in her manner which made it difficult for her to affront anybody <PUN> and darcy had never been so bewitched by any woman as he was by her <PUN>    PP Score = 7.601
he really believed <PUN> that were it not for the inferiority of her connections <PUN> he should be in some danger <PUN>    PP Score = 4.612
miss bingley saw <PUN> or suspected enough to be jealous <PUN> and her great anxiety for the recovery of her dear friend jane <PUN> received some assistance from her desire of getting rid of elizabeth <PUN>    PP Score = 4.185
she often tried to provoke darcy into disliking her guest <PUN> by talking of their supposed marriage <PUN> and planning his happiness in such an alliance <PUN>    PP Score = 6.989
<PUN> <PUN> and <PUN> if i may mention so delicate a subject <PUN> endeavour to check that little something <PUN> bordering on conceit and impertinence <PUN> which your lady possesses <PUN>    PP Score = 6.663
<PUN> <PUN> have you any thing else to propose for my domestic felicity <PUN>    PP Score = 4.068
<PUN> <PUN> do let the portraits of your uncle and aunt philips be placed in the gallery at pemberley <PUN>    PP Score = 5.085
put them next to your great uncle the judge <PUN>    PP Score = 10.166
as for your elizabeth <PUN> s picture <PUN> you must not attempt to have it taken <PUN> for what painter could do justice to those beautiful eyes <PUN>    PP Score = 9.261
<PUN> at that moment they were met from another walk <PUN> by mrs <PUN>    PP Score = 5.077
<PUN> i did not know that you intended to walk <PUN> <PUN> said miss bingley <PUN> in some confusion <PUN> lest they had been overheard <PUN>    PP Score = 4.646
<PUN> you used us abominably ill <PUN> <PUN> answered mrs <PUN>    PP Score = 5.557
<PUN> then taking the disengaged arm of mr <PUN>    PP Score = 6.587
the path just admitted three <PUN>    PP Score = 19.163
mr <PUN>    PP Score = 66.385
darcy felt their rudeness and immediately said <PUN> <PUN> <PUN> <PUN> this walk is not wide enough for our party <PUN>    PP Score = 4.889
we had better go into the avenue <PUN>    PP Score = 91.291
<PUN> but elizabeth <PUN> who had not the least inclination to remain with them <PUN> laughingly answered <PUN> <PUN> no <PUN> no <PUN> stay where you are <PUN>    PP Score = 4.969
<PUN> <PUN> you are charmingly group <PUN> d <PUN> and appear to uncommon advantage <PUN>    PP Score = 4.275
the picturesque would be spoilt by admitting a fourth <PUN>    PP Score = 151.597
good bye <PUN>    PP Score = 82.810
<PUN> she then ran gaily off <PUN> rejoicing as she rambled about <PUN> in the hope of being at home again in a day or two <PUN>    PP Score = 7.279
when the ladies removed after dinner <PUN> elizabeth ran up to her sister <PUN> and seeing her well guarded from cold <PUN> attended her into the drawing <PUN> room <PUN> where she was welcomed by her two friends with many professions of pleasure <PUN> and elizabeth had never seen them so agreeable as they were during the hour which passed before the gentlemen appeared <PUN>    PP Score = 4.636
they could describe an entertainment with accuracy <PUN> relate an anecdote with humour <PUN> and laugh at their acquaintance with spirit <PUN>    PP Score = 9.651
but when the gentlemen entered <PUN> jane was no longer the first object <PUN>    PP Score = 7.618
he addressed himself directly to miss bennet <PUN> with a polite congratulation <PUN> mr <PUN>    PP Score = 16.612
hurst also made her a slight bow <PUN> and said he was <PUN> very glad <PUN> <PUN> but diffuseness and warmth remained for bingley <PUN> s salutation <PUN>    PP Score = 8.739
he was full of joy and attention <PUN>    PP Score = 8.214
the first half hour was spent in piling up the fire <PUN> lest she should suffer from the change of room <PUN> and she removed at his desire to the other side of the fire <PUN> place <PUN> that she might be farther from the door <PUN>    PP Score = 6.645
he then sat down by her <PUN> and talked scarcely to any one else <PUN>    PP Score = 7.433
when tea was over <PUN> mr <PUN>    PP Score = 10.714
hurst reminded his sister <PUN> in <PUN> law of the card <PUN> table <PUN> <PUN> but in vain <PUN>    PP Score = 4.046
she had obtained private intelligence that mr <PUN>    PP Score = 8.762
darcy did not wish for cards <PUN> and mr <PUN>    PP Score = 5.626
hurst soon found even his open petition rejected <PUN>    PP Score = 37.384
she assured him that no one intended to play <PUN> and the silence of the whole party on the subject <PUN> seemed to justify her <PUN>    PP Score = 5.993
darcy took up a book <PUN> miss bingley did the same <PUN> and mrs <PUN>    PP Score = 5.603
hurst <PUN> principally occupied in playing with her bracelets and rings <PUN> joined now and then in her brother <PUN> s conversation with miss bennet <PUN>    PP Score = 15.199
darcy <PUN> s progress through <PUN> his <PUN> book <PUN> as in reading her own <PUN> and she was perpetually either making some inquiry <PUN> or looking at his page <PUN>    PP Score = 4.488
she could not win him <PUN> however <PUN> to any conversation <PUN> he merely answered her question <PUN> and read on <PUN>    PP Score = 8.412
i declare after all there is no enjoyment like reading <PUN>    PP Score = 11.606
how much sooner one tires of any thing than of a book <PUN>    PP Score = 19.966
<PUN> no one made any reply <PUN>    PP Score = 10.980
she then yawned again <PUN> threw aside her book <PUN> and cast her eyes round the room in quest of some amusement <PUN> when hearing her brother mentioning a ball to miss bennet <PUN> she turned suddenly towards him and said <PUN> <PUN> by the bye <PUN> charles <PUN> are you really serious in meditating a dance at netherfield <PUN>    PP Score = 5.009
<PUN> <PUN> i would advise you <PUN> before you determine on it <PUN> to consult the wishes of the present party <PUN> i am much mistaken if there are not some among us to whom a ball would be rather a punishment than a pleasure <PUN>    PP Score = 4.027
<PUN> <PUN> if you mean darcy <PUN> <PUN> cried her brother <PUN> <PUN> he may go to bed <PUN> if he chuses <PUN> before it begins <PUN> <PUN> but as for the ball <PUN> it is quite a settled thing <PUN> and as soon as nicholls has made white soup enough i shall send round my cards <PUN>    PP Score = 4.968
it would surely be much more rational if conversation instead of dancing made the order of the day <PUN>    PP Score = 5.049
<PUN> <PUN> much more rational <PUN> my dear caroline <PUN> i dare say <PUN> but it would not be near so much like a ball <PUN>    PP Score = 4.559
<PUN> miss bingley made no answer <PUN> and soon afterwards got up and walked about the room <PUN>    PP Score = 4.174
her figure was elegant <PUN> and she walked well <PUN> <PUN> <PUN> but darcy <PUN> at whom it was all aimed <PUN> was still inflexibly studious <PUN>    PP Score = 26.715
in the desperation of her feelings she resolved on one effort more <PUN> and <PUN> turning to elizabeth <PUN> said <PUN> <PUN> miss eliza bennet <PUN> let me persuade you to follow my example <PUN> and take a turn about the room <PUN>    PP Score = 7.055
<PUN> <PUN> i assure you it is very refreshing after sitting so long in one attitude <PUN>    PP Score = 11.618
<PUN> elizabeth was surprised <PUN> but agreed to it immediately <PUN>    PP Score = 5.679
miss bingley succeeded no less in the real object of her civility <PUN> mr <PUN>    PP Score = 5.662
darcy looked up <PUN>    PP Score = 27.915
he was as much awake to the novelty of attention in that quarter as elizabeth herself could be <PUN> and unconsciously closed his book <PUN>    PP Score = 4.518
<PUN> what could he mean <PUN>    PP Score = 8.586
she was dying to know what could be his meaning <PUN> <PUN> <PUN> and asked elizabeth whether she could at all understand him <PUN>    PP Score = 5.349
<PUN> not at all <PUN> <PUN> was her answer <PUN> <PUN> but depend upon it <PUN> he means to be severe on us <PUN> and our surest way of disappointing him <PUN> will be to ask nothing about it <PUN>    PP Score = 4.512
<PUN> miss bingley <PUN> however <PUN> was incapable of disappointing mr <PUN>    PP Score = 5.897
darcy in any thing <PUN> and persevered therefore in requiring an explanation of his two motives <PUN>    PP Score = 11.293
<PUN> i have not the smallest objection to explaining them <PUN> <PUN> said he <PUN> as soon as she allowed him to speak <PUN>    PP Score = 4.459
<PUN> you either chuse this method of passing the evening because you are in each other <PUN> s confidence and have secret affairs to discuss <PUN> or because you are conscious that your figures appear to the greatest advantage in walking <PUN> <PUN> <PUN> if the first <PUN> i should be completely in your way <PUN> <PUN> <PUN> and if the second <PUN> i can admire you much better as i sit by the fire <PUN>    PP Score = 5.302
<PUN> <PUN> oh <PUN>    PP Score = 4.233
shocking <PUN>    PP Score = 30058.352
<PUN> cried miss bingley <PUN>    PP Score = 8.732
how shall we punish him for such a speech <PUN>    PP Score = 10.394
<PUN> <PUN> nothing so easy <PUN> if you have but the inclination <PUN> <PUN> said elizabeth <PUN>    PP Score = 4.590
<PUN> we can all plague and punish one another <PUN>    PP Score = 8.724
teaze him <PUN> <PUN> laugh at him <PUN>    PP Score = 11.869
<PUN> <PUN> intimate as you are <PUN> you must know how it is to be done <PUN>    PP Score = 5.169
<PUN> <PUN> but upon my honour i do <PUN> not <PUN> <PUN>    PP Score = 4.527
i do assure you that my intimacy has not yet taught me <PUN> that <PUN> <PUN>    PP Score = 4.335
teaze calmness of temper and presence of mind <PUN>    PP Score = 9.750
and as to laughter <PUN> we will not expose ourselves <PUN> if you please <PUN> by attempting to laugh without a subject <PUN>    PP Score = 4.547
mr <PUN>    PP Score = 66.385
darcy may hug himself <PUN>    PP Score = 296.409
<PUN> <PUN> mr <PUN>    PP Score = 4.131
darcy is not to be laughed at <PUN>    PP Score = 7.846
<PUN> cried elizabeth <PUN>    PP Score = 8.455
<PUN> that is an uncommon advantage <PUN> and uncommon i hope it will continue <PUN> for it would be a great loss to <PUN> me <PUN> to have many such acquaintance <PUN>    PP Score = 4.199
i dearly love a laugh <PUN>    PP Score = 18.570
<PUN> <PUN> miss bingley <PUN> <PUN> said he <PUN> <PUN> has given me credit for more than can be <PUN>    PP Score = 4.248
the wisest and the best of men <PUN> nay <PUN> the wisest and best of their actions <PUN> may be rendered ridiculous by a person whose first object in life is a joke <PUN>    PP Score = 4.883
follies and nonsense <PUN> whims and inconsistencies <PUN> do <PUN> divert me <PUN> i own <PUN> and i laugh at them whenever i can <PUN>    PP Score = 12.813
<PUN> <PUN> but these <PUN> i suppose <PUN> are precisely what you are without <PUN>    PP Score = 12.738
<PUN> <PUN> perhaps that is not possible for any one <PUN>    PP Score = 6.012
but it has been the study of my life to avoid those weaknesses which often expose a strong understanding to ridicule <PUN>    PP Score = 8.499
<PUN> <PUN> such as vanity and pride <PUN>    PP Score = 4.985
<PUN> <PUN> yes <PUN> vanity is a weakness indeed <PUN>    PP Score = 4.728
but pride <PUN> <PUN> where there is a real superiority of mind <PUN> pride will be always under good regulation <PUN>    PP Score = 21.104
<PUN> elizabeth turned away to hide a smile <PUN>    PP Score = 7.279
<PUN> your examination of mr <PUN>    PP Score = 8.405
darcy is over <PUN> i presume <PUN> <PUN> said miss bingley <PUN> <PUN> <PUN> <PUN> and pray what is the result <PUN>    PP Score = 4.548
<PUN> <PUN> i am perfectly convinced by it that mr <PUN>    PP Score = 5.972
darcy has no defect <PUN>    PP Score = 20.055
he owns it himself without disguise <PUN>    PP Score = 13.733
<PUN> <PUN> no <PUN> <PUN> <PUN> said darcy <PUN> <PUN> i have made no such pretension <PUN>    PP Score = 4.371
i have faults enough <PUN> but they are not <PUN> i hope <PUN> of understanding <PUN>    PP Score = 5.318
my temper i dare not vouch for <PUN>    PP Score = 10.959
<PUN> <PUN> it is i believe too little yielding <PUN> <PUN> certainly too little for the convenience of the world <PUN>    PP Score = 3.905
i cannot forget the follies and vices of others so soon as i ought <PUN> nor their offences against myself <PUN>    PP Score = 12.148
my feelings are not puffed about with every attempt to move them <PUN>    PP Score = 19.489
my temper would perhaps be called resentful <PUN>    PP Score = 9.787
<PUN> <PUN> my good opinion once lost is lost for ever <PUN>    PP Score = 4.593
<PUN> <PUN> <PUN> that <PUN> is a failing indeed <PUN>    PP Score = 4.435
<PUN> <PUN> <PUN> cried elizabeth <PUN>    PP Score = 4.461
<PUN> implacable resentment <PUN> is <PUN> a shade in a character <PUN>    PP Score = 16.514
but you have chosen your fault well <PUN>    PP Score = 8.731
<PUN> <PUN> i really cannot <PUN> laugh <PUN> at it <PUN>    PP Score = 4.491
you are safe from me <PUN>    PP Score = 13.356
<PUN> <PUN> and <PUN> your <PUN> defect is a propensity to hate every body <PUN>    PP Score = 14.041
<PUN> <PUN> do let us have a little music <PUN> <PUN> <PUN> <PUN> cried miss bingley <PUN> tired of a conversation in which she had no share <PUN>    PP Score = 5.837
<PUN> <PUN> <PUN> louisa <PUN> you will not mind my waking mr <PUN>    PP Score = 16.908
<PUN> her sister made not the smallest objection <PUN> and the piano <PUN> forte was opened <PUN> and darcy <PUN> after a few moments recollection <PUN> was not sorry for it <PUN>    PP Score = 4.584
he began to feel the danger of paying elizabeth too much attention <PUN>    PP Score = 6.359
in consequence of an agreement between the sisters <PUN> elizabeth wrote the next morning to her mother <PUN> to beg that the carriage might be sent for them in the course of the day <PUN>    PP Score = 4.596
bennet <PUN> who had calculated on her daughters remaining at netherfield till the following tuesday <PUN> which would exactly finish jane <PUN> s week <PUN> could not bring herself to receive them with pleasure before <PUN>    PP Score = 4.906
her answer <PUN> therefore <PUN> was not propitious <PUN> at least not to elizabeth <PUN> s wishes <PUN> for she was impatient to get home <PUN>    PP Score = 9.640
mrs <PUN>    PP Score = 98.604
bennet sent them word that they could not possibly have the carriage before tuesday <PUN> and in her postscript it was added <PUN> that if mr <PUN>    PP Score = 5.678
<PUN> <PUN> against staying longer <PUN> however <PUN> elizabeth was positively resolved <PUN> <PUN> nor did she much expect it would be asked <PUN> and fearful <PUN> on the contrary <PUN> as being considered as intruding themselves needlessly long <PUN> she urged jane to borrow mr <PUN>    PP Score = 4.861
bingley <PUN> s carriage immediately <PUN> and at length it was settled that their original design of leaving netherfield that morning should be mentioned <PUN> and the request made <PUN>    PP Score = 5.468
the communication excited many professions of concern <PUN> and enough was said of wishing them to stay at least till the following day to work on jane <PUN> and till the morrow <PUN> their going was deferred <PUN>    PP Score = 4.677
miss bingley was then sorry that she had proposed the delay <PUN> for her jealousy and dislike of one sister much exceeded her affection for the other <PUN>    PP Score = 4.757
the master of the house heard with real sorrow that they were to go so soon <PUN> and repeatedly tried to persuade miss bennet that it would not be safe for her <PUN> <PUN> that she was not enough recovered <PUN> but jane was firm where she felt herself to be right <PUN>    PP Score = 5.298
to mr <PUN>    PP Score = 48.294
she attracted him more than he liked <PUN> <PUN> and miss bingley was uncivil to <PUN> her <PUN> <PUN> and more teazing than usual to himself <PUN>    PP Score = 5.541
he wisely resolved to be particularly careful that no sign of admiration should <PUN> now <PUN> escape him <PUN> nothing that could elevate her with the hope of influencing his felicity <PUN> sensible that if such an idea had been suggested <PUN> his behaviour during the last day must have material weight in confirming or crushing it <PUN>    PP Score = 8.840
steady to his purpose <PUN> he scarcely spoke ten words to her through the whole of saturday <PUN> and though they were at one time left by themselves for half an hour <PUN> he adhered most conscientiously to his book <PUN> and would not even look at her <PUN>    PP Score = 8.813
on sunday <PUN> after morning service <PUN> the separation <PUN> so agreeable to almost all <PUN> took place <PUN>    PP Score = 4.581
<PUN> <PUN> elizabeth took leave of the whole party in the liveliest spirits <PUN>    PP Score = 5.498
they were not welcomed home very cordially by their mother <PUN>    PP Score = 6.926
bennet wondered at their coming <PUN> and thought them very wrong to give so much trouble <PUN> and was sure jane would have caught cold again <PUN>    PP Score = 5.328
<PUN> <PUN> but their father <PUN> though very laconic in his expressions of pleasure <PUN> was really glad to see them <PUN> he had felt their importance in the family circle <PUN>    PP Score = 7.427
the evening conversation <PUN> when they were all assembled <PUN> had lost much of its animation <PUN> and almost all its sense <PUN> by the absence of jane and elizabeth <PUN>    PP Score = 4.571
they found mary <PUN> as usual <PUN> deep in the study of thorough bass and human nature <PUN> and had some new extracts to admire <PUN> and some new observations of thread <PUN> bare morality to listen to <PUN>    PP Score = 6.844
catherine and lydia had information for them of a different sort <PUN>    PP Score = 8.036
much had been done <PUN> and much had been said in the regiment since the preceding wednesday <PUN> several of the officers had dined lately with their uncle <PUN> a private had been flogged <PUN> and it had actually been hinted that colonel forster was going to be married <PUN>    PP Score = 8.240
chapter xiii <PUN>    PP Score = 173.728
bennet to his wife <PUN> as they were at breakfast the next morning <PUN> <PUN> that you have ordered a good dinner to <PUN> day <PUN> because i have reason to expect an addition to our family party <PUN>    PP Score = 4.929
<PUN> <PUN> who do you mean <PUN> my dear <PUN>    PP Score = 5.359
i know of nobody that is coming i am sure <PUN> unless charlotte lucas should happen to call in <PUN> and i hope <PUN> my <PUN> dinners are good enough for her <PUN>    PP Score = 5.447
i do not believe she often sees such at home <PUN>    PP Score = 6.476
<PUN> <PUN> the person of whom i speak <PUN> is a gentleman and a stranger <PUN>    PP Score = 5.075
<PUN> mrs <PUN>    PP Score = 14.420
bennet <PUN> s eyes sparkled <PUN>    PP Score = 6.568
why jane <PUN> <PUN> you never dropt a word of this <PUN> you sly thing <PUN>    PP Score = 7.348
well <PUN> i am sure i shall be extremely glad to see mr <PUN>    PP Score = 8.818
bingley <PUN>    PP Score = 56.853
how unlucky <PUN>    PP Score = 175.181
there is not a bit of fish to be got to <PUN> day <PUN>    PP Score = 4.832
lydia <PUN> my love <PUN> ring the bell <PUN>    PP Score = 4.958
i must speak to hill <PUN> this moment <PUN>    PP Score = 7.279
<PUN> this roused a general astonishment <PUN> and he had the pleasure of being eagerly questioned by his wife and five daughters at once <PUN>    PP Score = 4.874
<PUN> about a month ago i received this letter <PUN> and about a fortnight ago i answered it <PUN> for i thought it a case of some delicacy <PUN> and requiring early attention <PUN>    PP Score = 4.484
it is from my cousin <PUN> mr <PUN>    PP Score = 7.153
collins <PUN> who <PUN> when i am dead <PUN> may turn you all out of this house as soon as he pleases <PUN>    PP Score = 5.493
<PUN> <PUN> oh <PUN>    PP Score = 4.233
